result_id,race_id,driver_id,constructor_id,number,grid,position,position_text,position_order,points,laps,time,milliseconds,fastest_lap,rank,fastest_lap_time,fastest_lap_speed,ingestion_date
3164,168,41,16,23,12,null,R,15,0,37,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3165,168,48,18,20,22,null,R,16,0,33,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3166,168,25,22,12,7,null,R,17,0,31,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3167,168,64,15,16,19,null,R,18,0,29,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3168,168,55,20,14,20,null,R,19,0,29,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3169,168,65,19,8,8,null,R,20,0,12,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3170,168,30,6,3,2,null,R,21,0,0,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3171,168,21,22,11,3,null,R,22,0,0,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3172,169,57,1,1,3,1,1,1,10,77,1:45:33.869,6333869,null,null,\N,null,2024-09-05T09:22:44.733Z
3173,169,30,6,3,1,2,2,2,6,77,+7.917,6341786,null,null,\N,null,2024-09-05T09:22:44.733Z
3174,169,14,1,2,2,3,3,3,4,77,+8.455,6342324,null,null,\N,null,2024-09-05T09:22:44.733Z
3175,169,22,6,4,5,4,4,4,3,77,+44.157,6378026,null,null,\N,null,2024-09-05T09:22:44.733Z
3176,169,23,3,9,4,5,5,5,2,77,+50.437,6384306,null,null,\N,null,2024-09-05T09:22:44.733Z
3177,169,49,17,5,6,6,6,6,1,77,+1:08.099,6401968,null,null,\N,null,2024-09-05T09:22:44.733Z
3178,169,15,17,6,12,7,7,7,0,76,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3179,169,56,19,7,10,8,8,8,0,76,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3180,169,18,3,10,8,9,9,9,0,76,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3181,169,63,15,17,9,10,10,10,0,76,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3182,169,25,22,12,11,11,11,11,0,76,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3183,169,35,16,22,16,12,12,12,0,75,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3184,169,50,21,19,20,13,13,13,0,75,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3185,169,41,16,23,18,14,14,14,0,75,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3186,169,48,18,20,21,15,15,15,0,74,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3187,169,37,21,18,15,16,16,16,0,73,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3188,169,60,18,21,22,null,R,17,0,68,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3189,169,65,19,8,17,null,R,18,0,67,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3190,169,64,15,16,13,null,R,19,0,62,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3191,169,21,22,11,7,null,R,20,0,31,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3192,169,2,20,15,19,null,R,21,0,22,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3193,169,55,20,14,14,null,R,22,0,11,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3194,170,57,1,1,1,1,1,1,10,44,1:28:14.494,5294494,null,null,\N,null,2024-09-05T09:22:44.733Z
3195,170,30,6,3,4,2,2,2,6,44,+1.104,5295598,null,null,\N,null,2024-09-05T09:22:44.733Z
3196,170,23,3,9,6,3,3,3,4,44,+38.096,5332590,null,null,\N,null,2024-09-05T09:22:44.733Z
3197,170,14,1,2,5,4,4,4,3,44,+43.281,5337775,null,null,\N,null,2024-09-05T09:22:44.733Z
3198,170,18,3,10,3,5,5,5,2,44,+49.914,5344408,null,null,\N,null,2024-09-05T09:22:44.733Z
3199,170,49,17,5,8,6,6,6,1,44,+55.984,5350478,null,null,\N,null,2024-09-05T09:22:44.733Z
3200,170,35,16,22,7,7,7,7,0,44,+1:12.380,5366874,null,null,\N,null,2024-09-05T09:22:44.733Z
3201,170,65,19,8,9,8,8,8,0,44,+1:27.808,5382302,null,null,\N,null,2024-09-05T09:22:44.733Z
3202,170,63,15,17,18,9,9,9,0,44,+1:28.670,5383164,null,null,\N,null,2024-09-05T09:22:44.733Z
3203,170,56,19,7,12,10,10,10,0,44,+1:31.555,5386049,null,null,\N,null,2024-09-05T09:22:44.733Z
3204,170,64,15,16,15,11,11,11,0,44,+1:34.123,5388617,null,null,\N,null,2024-09-05T09:22:44.733Z
3205,170,41,16,23,13,12,12,12,0,43,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3206,170,25,22,12,19,13,13,13,0,43,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3207,170,48,18,20,21,14,14,14,0,43,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3208,170,50,21,19,20,15,15,15,0,43,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3209,170,37,21,18,16,16,16,16,0,42,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3210,170,60,18,21,22,17,17,17,0,42,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3211,170,22,6,4,10,null,R,18,0,32,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3212,170,55,20,14,17,null,R,19,0,32,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3213,170,2,20,15,14,null,R,20,0,12,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3214,170,21,22,11,11,null,R,21,0,8,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3215,170,15,17,6,2,null,R,22,0,4,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3216,171,30,6,3,1,1,1,1,10,53,1:27:31.638,5251638,null,null,\N,null,2024-09-05T09:22:44.733Z
3217,171,57,1,1,3,2,2,2,6,53,+3.810,5255448,null,null,\N,null,2024-09-05T09:22:44.733Z
3218,171,23,3,9,7,3,3,3,4,53,+52.432,5304070,null,null,\N,null,2024-09-05T09:22:44.733Z
3219,171,50,21,19,11,4,4,4,3,53,+59.938,5311576,null,null,\N,null,2024-09-05T09:22:44.733Z
3220,171,25,22,12,13,5,5,5,2,53,+1:07.426,5319064,null,null,\N,null,2024-09-05T09:22:44.733Z
3221,171,41,16,23,17,6,6,6,1,53,+1:09.293,5320931,null,null,\N,null,2024-09-05T09:22:44.733Z
3222,171,63,15,17,15,7,7,7,0,52,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3223,171,64,15,16,16,8,8,8,0,52,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3224,171,48,18,20,21,9,9,9,0,52,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3225,171,60,18,21,22,10,10,10,0,52,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3226,171,21,22,11,9,11,11,11,0,52,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3227,171,55,20,14,19,12,12,12,0,51,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3228,171,2,20,15,20,null,R,13,0,15,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3229,171,35,16,22,4,null,R,14,0,14,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3230,171,18,3,10,12,null,R,15,0,10,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3231,171,65,19,8,18,null,R,16,0,1,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3232,171,22,6,4,2,null,R,17,0,0,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3233,171,14,1,2,5,null,R,18,0,0,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3234,171,15,17,6,6,null,R,19,0,0,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3235,171,49,17,5,8,null,R,20,0,0,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3236,171,37,21,18,10,null,R,21,0,0,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3237,171,56,19,7,14,null,R,22,0,0,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3238,172,30,6,3,1,1,1,1,10,73,1:36:30.883,5790883,null,null,\N,null,2024-09-05T09:22:44.733Z
3239,172,22,6,4,4,2,2,2,6,73,+12.118,5803001,null,null,\N,null,2024-09-05T09:22:44.733Z
3240,172,49,17,5,7,3,3,3,4,73,+17.368,5808251,null,null,\N,null,2024-09-05T09:22:44.733Z
3241,172,35,16,22,8,4,4,4,3,73,+17.936,5808819,null,null,\N,null,2024-09-05T09:22:44.733Z
3242,172,14,1,2,2,5,5,5,2,73,+28.813,5819696,null,null,\N,null,2024-09-05T09:22:44.733Z
3243,172,41,16,23,12,6,6,6,1,73,+51.694,5842577,null,null,\N,null,2024-09-05T09:22:44.733Z
3244,172,56,19,7,17,7,7,7,0,73,+1:11.115,5861998,null,null,\N,null,2024-09-05T09:22:44.733Z
3245,172,64,15,16,9,8,8,8,0,72,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3246,172,2,20,15,16,9,9,9,0,72,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3247,172,25,22,12,11,10,10,10,0,72,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3248,172,65,19,8,19,11,11,11,0,72,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3249,172,48,18,20,22,12,12,12,0,72,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3250,172,55,20,14,20,null,R,13,0,64,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3251,172,60,18,21,21,null,R,14,0,59,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3252,172,23,3,9,10,null,R,15,0,58,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3253,172,37,21,18,18,null,R,16,0,45,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3254,172,21,22,11,15,null,R,17,0,44,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3255,172,50,21,19,13,null,R,18,0,34,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3256,172,57,1,1,3,null,R,19,0,25,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3257,172,63,15,17,14,null,R,20,0,18,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3258,172,18,3,10,6,null,R,21,0,14,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3259,172,15,17,6,5,null,R,22,0,12,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3260,173,30,6,3,1,1,1,1,10,53,1:29:53.435,5393435,null,null,\N,null,2024-09-05T09:22:44.733Z
3261,173,57,1,1,2,2,2,2,6,53,+1.837,5395272,null,null,\N,null,2024-09-05T09:22:44.733Z
3262,173,14,1,2,3,3,3,3,4,53,+1:09.914,5463349,null,null,\N,null,2024-09-05T09:22:44.733Z
3263,173,22,6,4,4,4,4,4,3,53,+1:19.191,5472626,null,null,\N,null,2024-09-05T09:22:44.733Z
3264,173,18,3,10,5,5,5,5,2,53,+1:25.694,5479129,null,null,\N,null,2024-09-05T09:22:44.733Z
3265,173,35,16,22,9,6,6,6,1,52,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3266,173,65,19,8,10,7,7,7,0,52,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3267,173,56,19,7,7,8,8,8,0,52,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3268,173,41,16,23,18,9,9,9,0,52,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3269,173,63,15,17,19,10,10,10,0,52,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3270,173,64,15,16,20,11,11,11,0,52,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3271,173,37,21,18,13,12,12,12,0,52,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3272,173,15,17,6,15,13,13,13,0,52,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3273,173,21,22,11,12,14,14,14,0,52,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3274,173,60,18,21,22,15,15,15,0,51,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3275,173,48,18,20,21,null,R,16,0,46,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3276,173,23,3,9,6,null,R,17,0,41,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3277,173,2,20,15,16,null,R,18,0,41,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3278,173,25,22,12,11,null,R,19,0,37,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3279,173,49,17,5,8,null,R,20,0,29,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3280,173,55,20,14,17,null,R,21,0,19,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3281,173,50,21,19,14,null,R,22,0,9,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3282,174,30,6,3,1,1,1,1,10,56,1:35:54.235,5754235,null,null,\N,null,2024-09-05T09:22:44.733Z
3283,174,14,1,2,3,2,2,2,6,56,+0.732,5754967,null,null,\N,null,2024-09-05T09:22:44.733Z
3284,174,22,6,4,4,3,3,3,4,56,+18.444,5772679,null,null,\N,null,2024-09-05T09:22:44.733Z
3285,174,57,1,1,2,4,4,4,3,56,+35.269,5789504,null,null,\N,null,2024-09-05T09:22:44.733Z
3286,174,35,16,22,6,5,5,5,2,56,+1:10.692,5824927,null,null,\N,null,2024-09-05T09:22:44.733Z
3287,174,56,19,7,7,6,6,6,1,56,+1:12.568,5826803,null,null,\N,null,2024-09-05T09:22:44.733Z
3288,174,25,22,12,5,7,7,7,0,56,+1:29.314,5843549,null,null,\N,null,2024-09-05T09:22:44.733Z
3289,174,63,15,17,17,8,8,8,0,55,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3290,174,21,22,11,13,9,9,9,0,55,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3291,174,50,21,19,15,10,10,10,0,55,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3292,174,55,20,14,18,11,11,11,0,55,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3293,174,15,17,6,9,12,12,12,0,55,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3294,174,60,18,21,22,13,13,13,0,50,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3295,174,65,19,8,12,null,R,14,0,48,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3296,174,41,16,23,11,null,R,15,0,46,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3297,174,23,3,9,8,null,R,16,0,43,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3298,174,48,18,20,21,null,R,17,0,36,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3299,174,18,3,10,16,null,R,18,0,18,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3300,174,49,17,5,10,null,R,19,0,7,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3301,174,37,21,18,14,null,R,20,0,0,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3302,174,2,20,15,19,null,R,21,0,0,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3303,174,64,15,16,20,null,R,22,0,0,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3304,175,56,6,4,6,1,1,1,10,57,1:35:01.659,5701659,null,null,\N,null,2024-09-05T09:22:44.733Z
3305,175,49,17,8,5,2,2,2,6,57,+1.027,5702686,null,null,\N,null,2024-09-05T09:22:44.733Z
3306,175,23,3,6,8,3,3,3,4,57,+7.012,5708671,null,null,\N,null,2024-09-05T09:22:44.733Z
3307,175,21,22,9,7,4,4,4,3,57,+33.418,5735077,null,null,\N,null,2024-09-05T09:22:44.733Z
3308,175,22,24,16,4,5,5,5,2,57,+54.698,5756357,null,null,\N,null,2024-09-05T09:22:44.733Z
3309,175,37,21,14,18,6,6,6,1,57,+1:24.317,5785976,null,null,\N,null,2024-09-05T09:22:44.733Z
3310,175,68,21,15,17,7,7,7,0,57,+1:26.288,5787947,null,null,\N,null,2024-09-05T09:22:44.733Z
3311,175,30,6,3,3,8,8,8,0,56,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3312,175,41,16,23,19,null,R,9,0,48,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3313,175,69,18,20,21,null,R,10,0,42,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3314,175,25,22,10,10,null,R,11,0,28,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3315,175,64,15,12,14,null,R,12,0,27,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3316,175,48,18,21,22,null,R,13,0,25,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3317,175,15,20,19,12,null,R,14,0,25,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3318,175,44,20,18,20,null,R,15,0,23,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3319,175,57,1,1,1,null,R,16,0,21,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3320,175,70,3,5,15,null,R,17,0,20,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3321,175,14,1,2,2,null,R,18,0,13,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3322,175,35,16,22,11,null,R,19,0,13,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3323,175,71,17,7,9,null,R,20,0,0,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3324,175,55,15,11,16,null,R,21,0,0,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3325,175,65,24,17,13,null,W,22,0,0,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3326,176,57,1,1,1,1,1,1,10,72,1:36:03.785,5763785,null,null,\N,null,2024-09-05T09:22:44.733Z
3327,176,30,6,3,4,2,2,2,6,72,+4.925,5768710,null,null,\N,null,2024-09-05T09:22:44.733Z
3328,176,49,17,8,8,3,3,3,4,71,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3329,176,23,3,6,11,4,4,4,3,71,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3330,176,56,6,4,6,5,5,5,2,71,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3331,176,44,20,18,12,6,6,6,1,71,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3332,176,25,22,10,9,7,7,7,0,70,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3333,176,68,21,15,19,8,8,8,0,69,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3334,176,48,18,21,20,9,9,9,0,69,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3335,176,37,21,14,17,null,R,10,0,52,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3336,176,35,16,22,21,null,R,11,0,49,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3337,176,70,3,5,16,null,R,12,0,43,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3338,176,22,24,16,3,null,R,13,0,42,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3339,176,64,15,12,15,null,R,14,0,42,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3340,176,21,22,9,5,null,R,15,0,38,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3341,176,72,18,20,18,null,R,16,0,31,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3342,176,55,15,11,14,null,R,17,0,27,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3343,176,14,1,2,2,null,R,18,0,22,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3344,176,15,20,19,13,null,R,19,0,21,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3345,176,65,24,17,10,null,R,20,0,15,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3346,176,71,17,7,7,null,R,21,0,10,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3347,176,41,16,23,0,null,F,22,0,0,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3348,177,30,6,3,3,1,1,1,10,62,1:33:44.792,5624792,null,null,\N,null,2024-09-05T09:22:44.733Z
3349,177,14,1,2,2,2,2,2,6,62,+4.265,5629057,null,null,\N,null,2024-09-05T09:22:44.733Z
3350,177,22,24,16,6,3,3,3,4,61,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3351,177,71,17,7,8,4,4,4,3,61,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3352,177,21,22,9,16,5,5,5,2,61,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3353,177,55,15,11,13,6,6,6,1,61,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3354,177,63,16,23,19,7,7,7,0,59,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3355,177,69,18,20,22,8,8,8,0,59,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3356,177,48,18,21,21,9,9,9,0,59,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3357,177,65,24,17,12,10,10,10,0,58,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3358,177,70,3,5,10,11,11,11,0,58,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3359,177,64,15,12,15,null,R,12,0,49,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3360,177,44,20,18,11,null,R,13,0,48,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3361,177,56,6,4,4,null,R,14,0,46,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3362,177,49,17,8,7,null,R,15,0,46,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3363,177,68,21,15,20,null,R,16,0,29,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3364,177,23,3,6,9,null,R,17,0,28,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3365,177,57,1,1,1,null,R,18,0,17,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3366,177,37,21,14,18,null,R,19,0,5,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3367,177,25,22,10,17,null,R,20,0,5,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3368,177,35,16,22,14,null,R,21,0,0,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3369,177,15,20,19,5,null,R,22,0,0,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3370,178,30,6,3,2,1,1,1,10,78,1:49:31.812,6571812,null,null,\N,null,2024-09-05T09:22:44.733Z
3371,178,56,6,4,4,2,2,2,6,78,+30.476,6602288,null,null,\N,null,2024-09-05T09:22:44.733Z
3372,178,57,1,1,1,3,3,3,4,78,+37.483,6609295,null,null,\N,null,2024-09-05T09:22:44.733Z
3373,178,49,17,8,6,4,4,4,3,78,+54.009,6625821,null,null,\N,null,2024-09-05T09:22:44.733Z
3374,178,21,22,9,9,5,5,5,2,77,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3375,178,25,22,10,10,6,6,6,1,77,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3376,178,15,20,19,7,7,7,7,0,77,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3377,178,70,3,5,11,8,8,8,0,76,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3378,178,22,24,16,5,9,9,9,0,71,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3379,178,23,3,6,16,null,R,10,0,54,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3380,178,55,15,11,14,null,R,11,0,50,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3381,178,64,15,12,15,null,R,12,0,49,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3382,178,44,20,18,18,null,R,13,0,40,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3383,178,14,1,2,3,null,R,14,0,36,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3384,178,63,16,23,12,null,R,15,0,36,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3385,178,68,21,15,19,null,R,16,0,36,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3386,178,35,16,22,8,null,R,17,0,32,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3387,178,65,24,17,13,null,R,18,0,32,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3388,178,37,21,14,21,null,R,19,0,30,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3389,178,48,18,21,22,null,R,20,0,24,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3390,178,69,18,20,20,null,R,21,0,10,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3391,178,71,17,7,17,null,R,22,0,3,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3392,179,57,1,1,1,1,1,1,10,65,1:34:13.665,5653665,null,null,\N,null,2024-09-05T09:22:44.733Z
3393,179,14,1,2,3,2,2,2,6,65,+6.238,5659903,null,null,\N,null,2024-09-05T09:22:44.733Z
3394,179,30,6,3,4,3,3,3,4,65,+10.845,5664510,null,null,\N,null,2024-09-05T09:22:44.733Z
3395,179,56,6,4,2,4,4,4,3,65,+30.182,5683847,null,null,\N,null,2024-09-05T09:22:44.733Z
3396,179,23,3,6,10,5,5,5,2,65,+1:27.208,5740873,null,null,\N,null,2024-09-05T09:22:44.733Z
3397,179,15,20,19,9,6,6,6,1,64,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3398,179,71,17,7,11,7,7,7,0,64,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3399,179,63,16,23,16,8,8,8,0,64,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3400,179,21,22,9,13,9,9,9,0,64,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3401,179,25,22,10,18,10,10,10,0,64,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3402,179,37,21,14,19,11,11,11,0,63,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3403,179,68,21,15,20,12,12,12,0,62,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3404,179,69,18,20,22,null,R,13,0,50,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3405,179,35,16,22,6,null,R,14,0,40,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3406,179,64,15,12,12,null,R,15,0,40,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3407,179,65,24,17,14,null,R,16,0,40,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3408,179,49,17,8,8,null,R,17,0,35,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3409,179,55,15,11,5,null,R,18,0,27,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3410,179,70,3,5,17,null,R,19,0,24,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3411,179,44,20,18,15,null,R,20,0,24,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3412,179,48,18,21,21,null,R,21,0,0,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3413,179,22,24,16,7,null,D,22,0,64,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
3414,180,57,1,1,2,1,1,1,10,69,1:41:35.727,6095727,null,null,\N,null,2024-09-05T09:22:44.733Z
